parent_id	child_id	child_label
DOID:0001816	DOID:265	spleen angiosarcoma
DOID:0001816	DOID:268	liver angiosarcoma
DOID:0001816	DOID:4505	childhood angiosarcoma
DOID:0001816	DOID:4510	aorta angiosarcoma
DOID:0001816	DOID:4512	conventional angiosarcoma
DOID:0001816	DOID:4513	gallbladder angiosarcoma
DOID:0001816	DOID:4522	superior vena cava angiosarcoma
DOID:0001816	DOID:4525	mediastinum angiosarcoma
DOID:0001816	DOID:4527	ovarian angiosarcoma
DOID:0002116	DOID:10525	double pterygium
DOID:0002116	DOID:10526	conjunctival pterygium
DOID:0014667	DOID:0060158	acquired metabolic disease
DOID:0014667	DOID:0061212	hypocholesteremia
DOID:0014667	DOID:655	inherited metabolic disorder
DOID:0014667	DOID:9120	amyloidosis
DOID:0040001	DOID:0060525	brown shrimp allergy
DOID:0040001	DOID:0060527	Indian prawn allergy
DOID:0040001	DOID:0060528	tiger prawn allergy
DOID:0040001	DOID:0060529	white shrimp allergy
DOID:0040021	DOID:0040005	ceftriaxone allergy
DOID:0040021	DOID:0040020	cefotaxime allergy
DOID:0040021	DOID:0040023	cefaclor allergy
DOID:0040021	DOID:0040024	ceftazidime allergy
DOID:0040021	DOID:0040025	cefuroxime allergy
DOID:0040021	DOID:0040030	cefixime allergy
DOID:0040021	DOID:0040103	cefotiam allergy
DOID:0040041	DOID:0040040	hexamethylene diisocyanate allergic asthma
DOID:0040041	DOID:0040042	diphenylmethane-4,4'-diisocyanate allergic asthma
DOID:0040041	DOID:0040043	toluene meta-diisocyanate allergic asthma
DOID:0040041	DOID:0040044	methyl isocyanate allergic asthma
DOID:0040043	DOID:0040104	toluene 2,4-diisocyanate allergic asthma
DOID:0050032	DOID:10575	calcium metabolism disease
DOID:0050032	DOID:2351	iron metabolism disease
DOID:0050032	DOID:2485	phosphorus metabolism disease
DOID:0050032	DOID:4500	hypokalemia
DOID:0050117	DOID:104	bacterial infectious disease
DOID:0050117	DOID:1398	parasitic infectious disease
DOID:0050117	DOID:1564	fungal infectious disease
DOID:0050117	DOID:649	prion disease
DOID:0050117	DOID:934	viral infectious disease
DOID:0050120	DOID:0110921	familial hemophagocytic lymphohistiocytosis 1
DOID:0050120	DOID:0110922	familial hemophagocytic lymphohistiocytosis 2
DOID:0050120	DOID:0110923	familial hemophagocytic lymphohistiocytosis 3
DOID:0050120	DOID:0110924	familial hemophagocytic lymphohistiocytosis 4
DOID:0050120	DOID:0110925	familial hemophagocytic lymphohistiocytosis 5
DOID:0050127	DOID:10791	frontal sinusitis
DOID:0050127	DOID:10794	sphenoid sinusitis
DOID:0050127	DOID:2051	maxillary sinusitis
DOID:0050127	DOID:9507	ethmoid sinusitis
DOID:0050129	DOID:0060296	congenital secretory chloride diarrhea 1
DOID:0050129	DOID:0060777	congenital secretory sodium diarrhea 8
DOID:0050129	DOID:0060781	congenital secretory sodium diarrhea 3
DOID:0050133	DOID:12711	black piedra
DOID:0050133	DOID:13902	white piedra
DOID:0050133	DOID:8912	tinea nigra
DOID:0050133	DOID:9060	pityriasis versicolor
DOID:0050134	DOID:1563	dermatomycosis
DOID:0050134	DOID:8913	dermatophytosis
DOID:0050135	DOID:0050278	basidiobolomycosis
DOID:0050135	DOID:0050279	conidiobolomycosis
DOID:0050135	DOID:1562	chromoblastomycosis
DOID:0050136	DOID:0050292	primary systemic mycosis
DOID:0050136	DOID:2473	opportunistic mycosis
DOID:0050147	DOID:10519	chronic fungal otitis externa
DOID:0050152	DOID:873	anaerobic pneumonia
DOID:0050155	DOID:0060030	autoimmune disease of eyes, ear, nose and throat
DOID:0050155	DOID:0060096	sensory organ benign neoplasm
DOID:0050155	DOID:0060116	sensory system cancer
DOID:0050155	DOID:0112240	Leber congenital amaurosis with early-onset deafness
DOID:0050155	DOID:2742	auditory system disease
DOID:0050155	DOID:5614	eye disease
DOID:0050161	DOID:1176	bronchial disease
DOID:0050161	DOID:1532	pleural disease
DOID:0050161	DOID:850	lung disease
DOID:0050169	DOID:0060386	Chilblain lupus
DOID:0050177	DOID:0050451	Brugada syndrome
DOID:0050177	DOID:0050467	erythrokeratodermia variabilis
DOID:0050177	DOID:0050572	cone-rod dystrophy
DOID:0050177	DOID:0050593	primary congenital glaucoma
DOID:0050177	DOID:0050735	X-linked monogenic disease
DOID:0050177	DOID:0050738	Y-linked monogenic disease
DOID:0050177	DOID:0050739	autosomal genetic disease
DOID:0050177	DOID:0060024	lambda 5 deficiency
DOID:0050177	DOID:0060233	cardiofaciocutaneous syndrome
DOID:0050177	DOID:0060340	ciliopathy
DOID:0050177	DOID:0060565	Ritscher-Schinzel syndrome
DOID:0050177	DOID:0060648	anterior segment dysgenesis
DOID:0050177	DOID:0060674	catecholaminergic polymorphic ventricular tachycardia
DOID:0050177	DOID:0060746	basal laminar drusen
DOID:0050177	DOID:0060836	isolated microphthalmia 4
DOID:0050177	DOID:0070085	schizophrenia 9
DOID:0050177	DOID:0070089	schizophrenia 13
DOID:0050177	DOID:0070090	schizophrenia 14
DOID:0050177	DOID:0070092	schizophrenia 16
DOID:0050177	DOID:0070093	schizophrenia 18
DOID:0050177	DOID:0070305	multiple epiphyseal dysplasia due to collagen 9 anomaly
DOID:0050177	DOID:0080044	hypochondrogenesis
DOID:0050177	DOID:0080110	contractures, pterygia, and spondylocarpotarsal fusion syndrome
DOID:0050177	DOID:0080198	infantile histiocytoid cardiomyopathy
DOID:0050177	DOID:0080712	gene duplication disease
DOID:0050177	DOID:0090030	corticosteroid-binding globulin deficiency
DOID:0050177	DOID:0110049	Alzheimer's disease 17
DOID:0050177	DOID:0110050	Alzheimer's disease 18
DOID:0050177	DOID:0110291	Leber congenital amaurosis 10
DOID:0050177	DOID:0110331	Leber congenital amaurosis 3
DOID:0050177	DOID:0110333	Leber congenital amaurosis 7
DOID:0050177	DOID:0110343	osteogenesis imperfecta type 14
DOID:0050177	DOID:0110350	osteogenesis imperfecta type 6
DOID:0050177	DOID:0110429	dilated cardiomyopathy 1H
DOID:0050177	DOID:0110430	dilated cardiomyopathy 1G
DOID:0050177	DOID:0110431	dilated cardiomyopathy 1I
DOID:0050177	DOID:0110434	dilated cardiomyopathy 1Z
DOID:0050177	DOID:0110435	dilated cardiomyopathy 1GG
DOID:0050177	DOID:0110436	dilated cardiomyopathy 1L
DOID:0050177	DOID:0110437	dilated cardiomyopathy 1K
DOID:0050177	DOID:0110439	dilated cardiomyopathy 1P
DOID:0050177	DOID:0110440	dilated cardiomyopathy 1J
DOID:0050177	DOID:0110442	dilated cardiomyopathy 1Q
DOID:0050177	DOID:0110446	dilated cardiomyopathy 1W
DOID:0050177	DOID:0110449	dilated cardiomyopathy 1M
DOID:0050177	DOID:0110451	dilated cardiomyopathy 1O
DOID:0050177	DOID:0110452	dilated cardiomyopathy 1T
DOID:0050177	DOID:0110453	dilated cardiomyopathy 1EE
DOID:0050177	DOID:0110458	dilated cardiomyopathy 1BB
DOID:0050177	DOID:0110459	dilated cardiomyopathy 1FF
DOID:0050177	DOID:0110857	posterior polymorphous corneal dystrophy 3
DOID:0050177	DOID:0110882	inflammatory bowel disease 7
DOID:0050177	DOID:0110883	inflammatory bowel disease 17
DOID:0050177	DOID:0110884	inflammatory bowel disease 23
DOID:0050177	DOID:0110885	inflammatory bowel disease 10
DOID:0050177	DOID:0110886	inflammatory bowel disease 9
DOID:0050177	DOID:0110887	inflammatory bowel disease 12
DOID:0050177	DOID:0110888	inflammatory bowel disease 18
DOID:0050177	DOID:0110889	inflammatory bowel disease 5
DOID:0050177	DOID:0110890	inflammatory bowel disease 19
DOID:0050177	DOID:0110892	inflammatory bowel disease 1
DOID:0050177	DOID:0110893	inflammatory bowel disease 13
DOID:0050177	DOID:0110894	inflammatory bowel disease 11
DOID:0050177	DOID:0110895	inflammatory bowel disease 14
DOID:0050177	DOID:0110896	inflammatory bowel disease 16
DOID:0050177	DOID:0110897	inflammatory bowel disease 15
DOID:0050177	DOID:0110898	inflammatory bowel disease 20
DOID:0050177	DOID:0110900	inflammatory bowel disease 2
DOID:0050177	DOID:0110901	inflammatory bowel disease 26
DOID:0050177	DOID:0110902	inflammatory bowel disease 27
DOID:0050177	DOID:0110903	inflammatory bowel disease 4
DOID:0050177	DOID:0110904	inflammatory bowel disease 8
DOID:0050177	DOID:0110905	inflammatory bowel disease 22
DOID:0050177	DOID:0110907	inflammatory bowel disease 6
DOID:0050177	DOID:0110908	inflammatory bowel disease 24
DOID:0050177	DOID:0110925	familial hemophagocytic lymphohistiocytosis 5
DOID:0050177	DOID:0111086	Fanconi anemia complementation group G
DOID:0050177	DOID:0111088	Fanconi anemia complementation group F
DOID:0050177	DOID:0111094	Fanconi anemia complementation group N
DOID:0050177	DOID:0111097	Fanconi anemia complementation group J
DOID:0050177	DOID:0111154	postural orthostatic tachycardia syndrome
DOID:0050177	DOID:0111375	fetal akinesia deformation sequence syndrome
DOID:0050177	DOID:0112120	SHOX-related short stature
DOID:0050177	DOID:0112172	hereditary combined deficiency of vitamin K-dependent clotting factors
DOID:0050177	DOID:10983	Alport syndrome
DOID:0050177	DOID:11725	Cornelia de Lange syndrome
DOID:0050177	DOID:2187	amelogenesis imperfecta
DOID:0050177	DOID:2581	chondrodysplasia punctata
DOID:0050177	DOID:2583	agammaglobulinemia
DOID:0050177	DOID:2590	familial nephrotic syndrome
DOID:0050177	DOID:3490	Noonan syndrome
DOID:0050177	DOID:445	Bartter disease
DOID:0050177	DOID:4997	Camurati-Engelmann disease
DOID:0050177	DOID:83	cataract
DOID:0050242	DOID:0050246	granulomatous amebic encephalitis
DOID:0050291	DOID:2409	rhinosporidiosis
DOID:0050292	DOID:0050072	adiaspiromycosis
DOID:0050292	DOID:11186	allescheriosis
DOID:0050292	DOID:12662	paracoccidioidomycosis
DOID:0050292	DOID:12663	blastomycosis
DOID:0050292	DOID:13450	coccidioidomycosis
DOID:0050292	DOID:14049	phaeohyphomycosis
DOID:0050292	DOID:14484	sporotrichosis
DOID:0050292	DOID:1731	histoplasmosis
DOID:0050328	DOID:0070123	congenital nongoitrous hypothyroidism 4
DOID:0050328	DOID:0070124	congenital nongoitrous hypothyroidism 2
DOID:0050328	DOID:0070125	congenital nongoitrous hypothyroidism 5
DOID:0050328	DOID:0070126	congenital nongoitrous hypothyroidism 1
DOID:0050328	DOID:0070127	congenital nongoitrous hypothyroidism 3
DOID:0050328	DOID:0070128	congenital nongoitrous hypothyroidism 6
DOID:0050328	DOID:0111835	congenital nongoitrous hypothyroidism 9
DOID:0050328	DOID:0111836	congenital nongoitrous hypothyroidism 7
DOID:0050328	DOID:0111837	congenital nongoitrous hypothyroidism 8
DOID:0050328	DOID:0112183	familial thyroid dyshormonogenesis
DOID:0050335	DOID:0070363	bradyopsia 1
DOID:0050335	DOID:0070364	bradyopsia 2
DOID:0050338	DOID:0050061	erysipeloid
DOID:0050338	DOID:0050456	Buruli ulcer disease
DOID:0050338	DOID:0050485	sennetsu fever
DOID:0050338	DOID:0060859	salmonellosis
DOID:0050338	DOID:0070527	Borrelia miyamotoi disease
DOID:0050338	DOID:1022	pinta disease
DOID:0050338	DOID:1024	leprosy
DOID:0050338	DOID:10242	ehrlichiosis
DOID:0050338	DOID:10371	yaws
DOID:0050338	DOID:10458	legionellosis
DOID:0050338	DOID:11055	pasteurellosis
DOID:0050338	DOID:11077	brucellosis
DOID:0050338	DOID:11100	Q fever
DOID:0050338	DOID:11102	bartonellosis
DOID:0050338	DOID:11104	spotted fever
DOID:0050338	DOID:11256	typhus
DOID:0050338	DOID:11262	ornithosis
DOID:0050338	DOID:11336	rhinoscleroma
DOID:0050338	DOID:11338	tetanus
DOID:0050338	DOID:11405	diphtheria
DOID:0050338	DOID:11573	listeriosis
DOID:0050338	DOID:11729	Lyme disease
DOID:0050338	DOID:11976	botulism
DOID:0050338	DOID:12096	sodoku disease
DOID:0050338	DOID:12385	shigellosis
DOID:0050338	DOID:13034	relapsing fever
DOID:0050338	DOID:13238	Haverhill fever
DOID:0050338	DOID:13258	typhoid fever
DOID:0050338	DOID:13431	bejel
DOID:0050338	DOID:13444	glanders
DOID:0050338	DOID:13778	chancroid
DOID:0050338	DOID:1498	cholera
DOID:0050338	DOID:2123	tularemia
DOID:0050338	DOID:2297	leptospirosis
DOID:0050338	DOID:2755	Mycobacterium avium complex disease
DOID:0050338	DOID:3055	paratyphoid fever
DOID:0050338	DOID:3482	plague
DOID:0050338	DOID:399	tuberculosis
DOID:0050338	DOID:4166	syphilis
DOID:0050338	DOID:5052	melioidosis
DOID:0050338	DOID:7427	anthrax disease
DOID:0050338	DOID:7551	gonorrhea
DOID:0050338	DOID:9113	granuloma inguinale
DOID:0050338	DOID:96	staphyloenterotoxemia
DOID:0050339	DOID:1116	pertussis
DOID:0050339	DOID:11263	chlamydia
DOID:0050339	DOID:11265	trachoma
DOID:0050339	DOID:11337	Lemierre's syndrome
DOID:0050339	DOID:13800	inclusion conjunctivitis
DOID:0050339	DOID:14115	toxic shock syndrome
DOID:0050339	DOID:4974	actinobacillosis
DOID:0050339	DOID:8478	actinomycosis
DOID:0050339	DOID:9063	Ritter's disease
DOID:0050339	DOID:9159	gas gangrene
DOID:0050340	DOID:0070528	cepacia syndrome
DOID:0050340	DOID:2312	nocardiosis
DOID:0050340	DOID:3091	Acinetobacter infectious disease
DOID:0050424	DOID:0080409	familial adenomatous polyposis 1
DOID:0050424	DOID:0080410	familial adenomatous polyposis 2
DOID:0050424	DOID:0080411	familial adenomatous polyposis 3
DOID:0050424	DOID:0080412	familial adenomatous polyposis 4
DOID:0050427	DOID:0110843	xeroderma pigmentosum group A
DOID:0050427	DOID:0110844	xeroderma pigmentosum group C
DOID:0050427	DOID:0110845	xeroderma pigmentosum group D
DOID:0050427	DOID:0110846	xeroderma pigmentosum group E
DOID:0050427	DOID:0110847	xeroderma pigmentosum variant type
DOID:0050427	DOID:0110848	xeroderma pigmentosum group F
DOID:0050427	DOID:0110849	xeroderma pigmentosum group G
DOID:0050427	DOID:0110850	xeroderma pigmentosum group B
DOID:0050427	DOID:0112158	De Sanctis-Cacchione syndrome
DOID:0050428	DOID:0070550	KRT1-related nonepidermolytic palmoplantar keratoderma
DOID:0050428	DOID:0070554	palmoplantar keratoderma and woolly hair
DOID:0050428	DOID:0070555	Nagashima-type palmoplantar keratosis
DOID:0050428	DOID:0080551	Naxos disease
DOID:0050428	DOID:0111707	Bothnian type palmoplantar keratoderma
DOID:0050428	DOID:0111708	focal nonepidermolytic palmoplantar keratoderma
DOID:0050428	DOID:0111710	focal or diffuse nonepidermolytic palmoplantar keratoderma
DOID:0050431	DOID:0080959	arrhythmogenic right ventricular dysplasia 14
DOID:0050431	DOID:0110070	arrhythmogenic right ventricular dysplasia 1
DOID:0050431	DOID:0110072	arrhythmogenic right ventricular dysplasia 3
DOID:0050431	DOID:0110073	arrhythmogenic right ventricular dysplasia 4
DOID:0050431	DOID:0110074	arrhythmogenic right ventricular dysplasia 5
DOID:0050431	DOID:0110075	arrhythmogenic right ventricular dysplasia 6
DOID:0050431	DOID:0110076	arrhythmogenic right ventricular dysplasia 8
DOID:0050431	DOID:0110077	arrhythmogenic right ventricular dysplasia 9
DOID:0050431	DOID:0110081	arrhythmogenic right ventricular dysplasia 10
DOID:0050431	DOID:0110082	arrhythmogenic right ventricular dysplasia 11
DOID:0050431	DOID:0110083	arrhythmogenic right ventricular dysplasia 12
DOID:0050431	DOID:0110084	arrhythmogenic right ventricular dysplasia 13
DOID:0050439	DOID:0110826	Usher syndrome type 1
DOID:0050439	DOID:0110827	Usher syndrome type 2
DOID:0050439	DOID:0110828	Usher syndrome type 3
DOID:0050439	DOID:0110829	retinitis pigmentosa-deafness syndrome
DOID:0050440	DOID:0070202	familial partial lipodystrophy type 2
DOID:0050440	DOID:0070203	familial partial lipodystrophy type 5
DOID:0050440	DOID:0070204	familial partial lipodystrophy type 3
DOID:0050440	DOID:0070205	familial partial lipodystrophy type 4
DOID:0050440	DOID:0070206	familial partial lipodystrophy type 6
DOID:0050440	DOID:0070207	familial partial lipodystrophy type 1
DOID:0050448	DOID:0081287	white sponge nevus 1
DOID:0050448	DOID:0081288	white sponge nevus 2
DOID:0050451	DOID:0110218	Brugada syndrome 1
DOID:0050451	DOID:0110219	Brugada syndrome 2
DOID:0050451	DOID:0110220	Brugada syndrome 3
DOID:0050451	DOID:0110221	Brugada syndrome 4
DOID:0050451	DOID:0110222	Brugada syndrome 5
DOID:0050451	DOID:0110223	Brugada syndrome 6
DOID:0050451	DOID:0110224	Brugada syndrome 7
DOID:0050451	DOID:0110225	Brugada syndrome 8
DOID:0050451	DOID:0110226	Brugada syndrome 9
DOID:0050453	DOID:0060902	Norman-Roberts syndrome
DOID:0050453	DOID:0112228	lissencephaly 9 with complex brainstem malformation
DOID:0050453	DOID:0112229	lissencephaly 10
DOID:0050453	DOID:0112230	leukoencephalopathy with variable cortical brain malformations and/or hydrocephalus
DOID:0050453	DOID:0112231	lissencephaly 7 with cerebellar hypoplasia
DOID:0050453	DOID:0112232	lissencephaly 3
DOID:0050453	DOID:0112233	lissencephaly 8
DOID:0050453	DOID:0112234	microlissencephaly
DOID:0050453	DOID:0112237	lissencephaly 1
DOID:0050453	DOID:0112238	X-linked lissencephaly 2
DOID:0050453	DOID:0112239	X-linked lissencephaly 1
DOID:0050454	DOID:0061245	periventricular nodular heterotopia 8
DOID:0050454	DOID:0061246	periventricular nodular heterotopia 9
DOID:0050454	DOID:0061269	periventricular nodular heterotopia 6
DOID:0050454	DOID:0061270	periventricular nodular heterotopia 7
DOID:0050457	DOID:0070186	Y-linked spermatogenic failure 1
DOID:0050457	DOID:0070189	X-linked spermatogenic failure 1
DOID:0050466	DOID:0060964	Loeys-Dietz syndrome 6
DOID:0050466	DOID:0070233	Loeys-Dietz syndrome 4
DOID:0050466	DOID:0070234	Loeys-Dietz syndrome 2
DOID:0050466	DOID:0070235	Loeys-Dietz syndrome 1
DOID:0050466	DOID:0070236	Loeys-Dietz syndrome 5
DOID:0050466	DOID:0070237	Loeys-Dietz syndrome 3
DOID:0050467	DOID:0080248	erythrokeratodermia variabilis et progressiva 2
DOID:0050467	DOID:0080249	erythrokeratodermia variabilis et progressiva 3
DOID:0050467	DOID:0080250	erythrokeratodermia variabilis et progressiva 4
DOID:0050467	DOID:0080251	erythrokeratodermia variabilis et progressiva 5
DOID:0050467	DOID:0080766	erythrokeratodermia variabilis et progressiva 6
DOID:0050467	DOID:0111195	erythrokeratodermia variabilis et progressiva 1
DOID:0050472	DOID:0061145	monilethrix 1
DOID:0050472	DOID:0061152	monilethrix 2
DOID:0050472	DOID:0061153	monilethrix 3
DOID:0050475	DOID:0061273	Weill-Marchesani syndrome 1
DOID:0050475	DOID:0061274	Weill-Marchesani syndrome 2
DOID:0050475	DOID:0061275	Weill-Marchesani syndrome 3
DOID:0050475	DOID:0061276	Weill-Marchesani syndrome 4
DOID:0050480	DOID:11254	Brill-Zinsser disease
DOID:0050486	DOID:0050487	bacterial exanthem
DOID:0050486	DOID:8672	viral exanthem
DOID:0050515	DOID:0050513	spinal polio
DOID:0050515	DOID:0050514	bulbospinal polio
DOID:0050515	DOID:9786	bulbar polio
DOID:0050524	DOID:0111099	maturity-onset diabetes of the young type 1
DOID:0050524	DOID:0111100	maturity-onset diabetes of the young type 2
DOID:0050524	DOID:0111102	maturity-onset diabetes of the young type 3
DOID:0050524	DOID:0111103	maturity-onset diabetes of the young type 4
DOID:0050524	DOID:0111104	maturity-onset diabetes of the young type 6
DOID:0050524	DOID:0111105	maturity-onset diabetes of the young type 8
DOID:0050524	DOID:0111106	maturity-onset diabetes of the young type 7
DOID:0050524	DOID:0111107	maturity-onset diabetes of the young type 9
DOID:0050524	DOID:0111108	maturity-onset diabetes of the young type 10
DOID:0050524	DOID:0111109	maturity-onset diabetes of the young type 11
DOID:0050524	DOID:0111110	maturity-onset diabetes of the young type 13
DOID:0050524	DOID:0111111	maturity-onset diabetes of the young type 14
DOID:0050534	DOID:0110712	Oguchi disease-1
DOID:0050534	DOID:0110713	Oguchi disease-2
DOID:0050534	DOID:0110714	congenital stationary night blindness 1G
DOID:0050534	DOID:0110715	congenital stationary night blindness autosomal dominant 3
DOID:0050534	DOID:0110862	congenital stationary night blindness autosomal dominant 1
DOID:0050534	DOID:0110863	congenital stationary night blindness autosomal dominant 2
DOID:0050534	DOID:0110864	congenital stationary night blindness 1F
DOID:0050534	DOID:0110865	congenital stationary night blindness 1B
DOID:0050534	DOID:0110866	congenital stationary night blindness 1H
DOID:0050534	DOID:0110867	congenital stationary night blindness 1C
DOID:0050534	DOID:0110868	congenital stationary night blindness 1D
DOID:0050534	DOID:0110869	congenital stationary night blindness 1E
DOID:0050534	DOID:0110870	congenital stationary night blindness 1A
DOID:0050534	DOID:0110871	congenital stationary night blindness 2A
DOID:0050535	DOID:0080264	exudative vitreoretinopathy 7
DOID:0050535	DOID:0111408	exudative vitreoretinopathy 5
DOID:0050535	DOID:0111409	exudative vitreoretinopathy 3
DOID:0050535	DOID:0111410	exudative vitreoretinopathy 6
DOID:0050535	DOID:0111411	exudative vitreoretinopathy 4
DOID:0050535	DOID:0111412	exudative vitreoretinopathy 1
DOID:0050535	DOID:0111413	X-linked exudative vitreoretinopathy 2
DOID:0050538	DOID:0110148	Charcot-Marie-Tooth disease type 1A
DOID:0050538	DOID:0110149	Charcot-Marie-Tooth disease type 1F
DOID:0050538	DOID:0110150	Charcot-Marie-Tooth disease type 1D
DOID:0050538	DOID:0110151	Charcot-Marie-Tooth disease type 1C
DOID:0050538	DOID:0110152	Charcot-Marie-Tooth disease type 1B
DOID:0050538	DOID:0110153	Charcot-Marie-Tooth disease type 1E
DOID:0050538	DOID:0111560	Charcot-Marie-Tooth disease type 1G
DOID:0050539	DOID:0051043	Charcot-Marie-Tooth disease axonal type 2JJ
DOID:0050539	DOID:0061251	Charcot-Marie-Tooth disease type 2KK
DOID:0050539	DOID:0110154	Charcot-Marie-Tooth disease type 2A1
DOID:0050539	DOID:0110155	Charcot-Marie-Tooth disease type 2A2A
DOID:0050539	DOID:0110156	Charcot-Marie-Tooth disease type 2B1
DOID:0050539	DOID:0110157	Charcot-Marie-Tooth disease type 2J
DOID:0050539	DOID:0110158	Charcot-Marie-Tooth disease type 2I
DOID:0050539	DOID:0110159	Charcot-Marie-Tooth disease type 2B
DOID:0050539	DOID:0110160	Charcot-Marie-Tooth disease axonal type 2T
DOID:0050539	DOID:0110161	Charcot-Marie-Tooth disease type 2R
DOID:0050539	DOID:0110162	Charcot-Marie-Tooth disease, axonal type 2W
DOID:0050539	DOID:0110163	Charcot-Marie-Tooth disease axonal type 2F
DOID:0050539	DOID:0110164	Charcot-Marie-Tooth disease type 2D
DOID:0050539	DOID:0110165	Charcot-Marie-Tooth disease type 2E
DOID:0050539	DOID:0110166	Charcot-Marie-Tooth disease axonal type 2H
DOID:0050539	DOID:0110167	Charcot-Marie-Tooth disease axonal type 2K
DOID:0050539	DOID:0110168	Charcot-Marie-Tooth disease type 2Y
DOID:0050539	DOID:0110169	Charcot-Marie-Tooth disease axonal type 2P
DOID:0050539	DOID:0110170	Charcot-Marie-Tooth disease axonal type 2Q
DOID:0050539	DOID:0110171	Charcot-Marie-Tooth disease axonal type 2S
DOID:0050539	DOID:0110173	Charcot-Marie-Tooth disease axonal type 2U
DOID:0050539	DOID:0110174	Charcot-Marie-Tooth disease axonal type 2L
DOID:0050539	DOID:0110175	Charcot-Marie-Tooth disease axonal type 2O
DOID:0050539	DOID:0110176	Charcot-Marie-Tooth disease axonal type 2X
DOID:0050539	DOID:0110177	Charcot-Marie-Tooth disease axonal type 2N
DOID:0050539	DOID:0110178	Charcot-Marie-Tooth disease axonal type 2V
DOID:0050539	DOID:0110179	Charcot-Marie-Tooth disease type 2B2
DOID:0050539	DOID:0110180	Charcot-Marie-Tooth disease axonal type 2CC
DOID:0050539	DOID:0110181	Charcot-Marie-Tooth disease axonal type 2Z
DOID:0050539	DOID:0110182	Charcot-Marie-Tooth disease axonal type 2C
DOID:0050539	DOID:0111557	Charcot-Marie-Tooth disease type 2A2B
DOID:0050539	DOID:0111558	Charcot-Marie-Tooth disease type 2DD
DOID:0050539	DOID:0111559	Charcot-Marie-Tooth disease type 2EE
DOID:0050541	DOID:0051028	autosomal recessive axonal Charcot-Marie-Tooth disease with vocal cord paresis
DOID:0050541	DOID:0110183	Charcot-Marie-Tooth disease type 4C
DOID:0050541	DOID:0110184	Charcot-Marie-Tooth disease type 4J
DOID:0050541	DOID:0110185	Charcot-Marie-Tooth disease type 4A
DOID:0050541	DOID:0110186	Charcot-Marie-Tooth disease type 4D
DOID:0050541	DOID:0110187	Charcot-Marie-Tooth disease type 4K
DOID:0050541	DOID:0110190	Charcot-Marie-Tooth disease type 4B2
DOID:0050541	DOID:0110191	Charcot-Marie-Tooth disease type 4B1
DOID:0050541	DOID:0110192	Charcot-Marie-Tooth disease type 4H
DOID:0050541	DOID:0110193	Charcot-Marie-Tooth disease type 4F
DOID:0050541	DOID:0110194	Charcot-Marie-Tooth disease type 4B3
DOID:0050541	DOID:0110195	congenital hypomyelinating neuropathy 1
DOID:0050541	DOID:0110196	Charcot-Marie-Tooth disease type 4G
DOID:0050542	DOID:0110207	Charcot-Marie-Tooth disease X-linked dominant 6
DOID:0050542	DOID:0110208	Charcot-Marie-Tooth disease X-linked recessive 2
DOID:0050542	DOID:0110209	Charcot-Marie-Tooth disease X-linked dominant 1
DOID:0050542	DOID:0110210	Charcot-Marie-Tooth disease X-linked recessive 5
DOID:0050542	DOID:0110211	Charcot-Marie-Tooth disease X-linked recessive 3
DOID:0050542	DOID:0110212	Charcot-Marie-Tooth disease X-linked recessive 4
DOID:0050543	DOID:0080294	Charcot-Marie-Tooth disease dominant intermediate G
DOID:0050543	DOID:0110197	Charcot-Marie-Tooth disease dominant intermediate B
DOID:0050543	DOID:0110198	Charcot-Marie-Tooth disease recessive intermediate C
DOID:0050543	DOID:0110199	Charcot-Marie-Tooth disease dominant intermediate C
DOID:0050543	DOID:0110200	Charcot-Marie-Tooth disease dominant intermediate D
DOID:0050543	DOID:0110201	Charcot-Marie-Tooth disease recessive intermediate A
DOID:0050543	DOID:0110202	Charcot-Marie-Tooth disease dominant intermediate A
DOID:0050543	DOID:0110203	Charcot-Marie-Tooth disease recessive intermediate D
DOID:0050543	DOID:0110204	Charcot-Marie-Tooth disease recessive intermediate B
DOID:0050543	DOID:0110205	Charcot-Marie-Tooth disease dominant intermediate E
DOID:0050543	DOID:0110206	Charcot-Marie-Tooth disease dominant intermediate F
DOID:0050544	DOID:0111037	glycine N-methyltransferase deficiency
DOID:0050544	DOID:0111038	hypermethioninemia due to adenosine kinase deficiency
DOID:0050544	DOID:0111039	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase
DOID:0050545	DOID:0051016	visceral heterotaxy 1
DOID:0050545	DOID:0051017	visceral heterotaxy 2
DOID:0050545	DOID:0051018	visceral heterotaxy 3
DOID:0050545	DOID:0051019	visceral heterotaxy 4
DOID:0050545	DOID:0051020	visceral heterotaxy 6
DOID:0050545	DOID:0051021	visceral heterotaxy 7
DOID:0050545	DOID:0051022	visceral heterotaxy 8
DOID:0050545	DOID:0051023	visceral heterotaxy 9
DOID:0050545	DOID:0051024	visceral heterotaxy 10
DOID:0050545	DOID:0051025	visceral heterotaxy 11
DOID:0050545	DOID:0051026	visceral heterotaxy 12
DOID:0050545	DOID:0051027	visceral heterotaxy 13
DOID:0050545	DOID:0060856	right atrial isomerism
DOID:0050545	DOID:0061123	visceral heterotaxy 14
DOID:0050545	DOID:758	visceral heterotaxy 5
DOID:0050548	DOID:0061188	autosomal recessive sensory neuropathy with spastic paraplegia
