parent_id	child_id	child_label
MONDO:0000001	MONDO:0005583	non-human animal disease
MONDO:0000001	MONDO:0700096	human disease
MONDO:0000004	MONDO:0015128	primary adrenal insufficiency
MONDO:0000004	MONDO:0043370	secondary adrenal insufficiency
MONDO:0000005	MONDO:0007082	alopecia areata 1
MONDO:0000005	MONDO:0007084	familial focal alopecia
MONDO:0000005	MONDO:0007184	alopecia, androgenetic, 1
MONDO:0000005	MONDO:0008757	alopecia universalis congenita
MONDO:0000005	MONDO:0010229	alopecia, congenital
MONDO:0000005	MONDO:0010410	alopecia, androgenetic, 2
MONDO:0000005	MONDO:0012551	alopecia areata 2
MONDO:0000005	MONDO:0012899	alopecia, androgenetic, 3
MONDO:0000009	MONDO:0007686	gray platelet syndrome
MONDO:0000009	MONDO:0008309	primary release disorder of platelets
MONDO:0000009	MONDO:0008332	platelet-type von Willebrand disease
MONDO:0000009	MONDO:0008552	platelet-type bleeding disorder 16
MONDO:0000009	MONDO:0008553	platelet-type bleeding disorder 17
MONDO:0000009	MONDO:0009158	Ehlers-Danlos syndrome, fibronectinemic type
MONDO:0000009	MONDO:0009276	Bernard-Soulier syndrome
MONDO:0000009	MONDO:0009885	Scott syndrome
MONDO:0000009	MONDO:0010120	thrombocytopenia 3
MONDO:0000009	MONDO:0010122	congenital thrombotic thrombocytopenic purpura
MONDO:0000009	MONDO:0011136	Quebec platelet disorder
MONDO:0000009	MONDO:0011588	platelet-type bleeding disorder 12
MONDO:0000009	MONDO:0012031	platelet-type bleeding disorder 10
MONDO:0000009	MONDO:0012354	platelet-type bleeding disorder 8
MONDO:0000009	MONDO:0013597	platelet-type bleeding disorder 14
MONDO:0000009	MONDO:0013622	platelet-type bleeding disorder 9
MONDO:0000009	MONDO:0013623	platelet-type bleeding disorder 11
MONDO:0000009	MONDO:0014078	platelet-type bleeding disorder 15
MONDO:0000009	MONDO:0014386	platelet-type bleeding disorder 18
MONDO:0000009	MONDO:0014518	platelet-type bleeding disorder 19
MONDO:0000009	MONDO:0014536	thrombocytopenia 5
MONDO:0000009	MONDO:0014830	platelet-type bleeding disorder 20
MONDO:0000009	MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss
MONDO:0000009	MONDO:0018794	cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder
MONDO:0000009	MONDO:0030996	bleeding disorder, platelet-type, 24
MONDO:0000009	MONDO:0032765	bleeding disorder, platelet-type, 22
MONDO:0000009	MONDO:0054577	bleeding disorder, platelet-type, 21
MONDO:0000009	MONDO:0100326	Glanzmann thrombasthenia
MONDO:0000009	MONDO:0800446	bleeding diathesis due to thromboxane synthesis deficiency
MONDO:0000009	MONDO:0957580	bleeding disorder, platelet-type, 25
MONDO:0000009	MONDO:0958325	thrombocytopenia 12 with or without myopathy
MONDO:0000009	MONDO:1060234	P2RY12-related platelet disorder, autosomal dominant
MONDO:0000014	MONDO:0010564	red-green color blindness
MONDO:0000015	MONDO:0007361	C1 inhibitor deficiency
MONDO:0000015	MONDO:0009005	complement component C1r/C1s deficiency
MONDO:0000015	MONDO:0009006	complement component 2 deficiency
MONDO:0000015	MONDO:0012295	complement component 5 deficiency
MONDO:0000015	MONDO:0012412	complement component 7 deficiency
MONDO:0000015	MONDO:0012908	complement component 6 deficiency
MONDO:0000015	MONDO:0013417	complement component 3 deficiency
MONDO:0000015	MONDO:0013419	complement component C1s deficiency
MONDO:0000015	MONDO:0013421	type II complement component 8 deficiency
MONDO:0000015	MONDO:0013422	type I complement component 8 deficiency
MONDO:0000015	MONDO:0013445	complement component 9 deficiency
MONDO:0000015	MONDO:0013720	complement component 4b deficiency
MONDO:0000015	MONDO:0013721	complement component 4a deficiency
MONDO:0000022	MONDO:0010910	enuresis, nocturnal, 1
MONDO:0000022	MONDO:0010941	nocturnal enuresis, 2
MONDO:0000023	MONDO:0013111	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins
MONDO:0000023	MONDO:0014659	infantile liver failure syndrome 2
MONDO:0000023	MONDO:0024568	infantile liver failure syndrome 1
MONDO:0000023	MONDO:0032844	infantile liver failure syndrome 3
MONDO:0000030	MONDO:0010899	autosomal dominant nocturnal frontal lobe epilepsy 1
MONDO:0000030	MONDO:0011297	autosomal dominant nocturnal frontal lobe epilepsy 2
MONDO:0000030	MONDO:0011545	autosomal dominant nocturnal frontal lobe epilepsy 3
MONDO:0000030	MONDO:0012474	autosomal dominant nocturnal frontal lobe epilepsy 4
MONDO:0000030	MONDO:0014002	autosomal dominant nocturnal frontal lobe epilepsy 5
MONDO:0000032	MONDO:0007367	febrile seizures, familial, 1
MONDO:0000032	MONDO:0011231	febrile seizures, familial, 2
MONDO:0000032	MONDO:0011443	febrile seizures, familial, 4
MONDO:0000032	MONDO:0011461	generalized epilepsy with febrile seizures plus, type 2
MONDO:0000032	MONDO:0011891	febrile seizures, familial, 8
MONDO:0000032	MONDO:0012224	febrile seizures, familial, 6
MONDO:0000032	MONDO:0012226	febrile seizures, familial, 5
MONDO:0000032	MONDO:0012681	febrile seizures, familial, 7
MONDO:0000032	MONDO:0012707	familial febrile seizures 9
MONDO:0000032	MONDO:0012972	febrile seizures, familial, 10
MONDO:0000032	MONDO:0024566	febrile seizures, familial, 11
MONDO:0000032	MONDO:0800329	febrile seizures, familial, 3a
MONDO:0000032	MONDO:0800354	febrile seizures, familial, 3b
MONDO:0000044	MONDO:0008660	autosomal dominant hypophosphatemic rickets
MONDO:0000044	MONDO:0009431	hereditary hypophosphatemic rickets with hypercalciuria
MONDO:0000044	MONDO:0017324	autosomal recessive hypophosphatemic rickets
MONDO:0000044	MONDO:0020720	X-linked hypophosphatemic rickets
MONDO:0000045	MONDO:0009154	hypothyroidism, congenital, nongoitrous, 5
MONDO:0000045	MONDO:0010139	isolated thyroid-stimulating hormone deficiency
MONDO:0000045	MONDO:0010142	hypothyroidism due to TSH receptor mutations
MONDO:0000045	MONDO:0012360	congenital nongoitrous hypothyroidism 3
MONDO:0000045	MONDO:0013757	congenital nongoitrous hypothyroidism 6
MONDO:0000045	MONDO:0024264	hypothyroidism, congenital, nongoitrous, 2
MONDO:0000045	MONDO:0026731	hypothyroidism, congenital, nongoitrous, 8
MONDO:0000045	MONDO:0026732	hypothyroidism, congenital, nongoitrous, 9
MONDO:0000045	MONDO:0032819	hypothyroidism, congenital, nongoitrous, 7
MONDO:0000050	MONDO:0008250	isolated growth hormone deficiency type II
MONDO:0000050	MONDO:0009876	isolated growth hormone deficiency type IA
MONDO:0000050	MONDO:0009879	short stature due to growth hormone qualitative anomaly
MONDO:0000050	MONDO:0010615	isolated growth hormone deficiency type III
MONDO:0000050	MONDO:0013006	isolated growth hormone deficiency type IB
MONDO:0000050	MONDO:0032567	isolated growth hormone deficiency, type 4
MONDO:0000050	MONDO:0032569	isolated growth hormone deficiency, type 5
MONDO:0000060	MONDO:0008871	microcephalic osteodysplastic primordial dwarfism type I
MONDO:0000060	MONDO:0008872	microcephalic osteodysplastic primordial dwarfism type II
MONDO:0000060	MONDO:0008873	microcephalic osteodysplastic primordial dwarfism, type 3
MONDO:0000062	MONDO:0000170	microphthalmia, isolated, with coloboma
MONDO:0000062	MONDO:0007995	microphthalmia, isolated, with cataract 1
MONDO:0000062	MONDO:0009631	isolated microphthalmia 1
MONDO:0000062	MONDO:0012409	isolated microphthalmia 2
MONDO:0000062	MONDO:0012604	isolated microphthalmia 3
MONDO:0000062	MONDO:0012605	isolated microphthalmia 5
MONDO:0000062	MONDO:0013130	isolated microphthalmia 4
MONDO:0000062	MONDO:0013293	isolated microphthalmia 6
MONDO:0000062	MONDO:0013377	isolated microphthalmia 7
MONDO:0000062	MONDO:0014050	isolated microphthalmia 8
MONDO:0000065	MONDO:0011386	microvascular complications of diabetes, susceptibility to, 1
MONDO:0000065	MONDO:0012962	microvascular complications of diabetes, susceptibility to, 2
MONDO:0000065	MONDO:0012963	microvascular complications of diabetes, susceptibility to, 3
MONDO:0000065	MONDO:0012966	microvascular complications of diabetes, susceptibility to, 4
MONDO:0000065	MONDO:0012969	microvascular complications of diabetes, susceptibility to, 5
MONDO:0000065	MONDO:0012970	microvascular complications of diabetes, susceptibility to, 6
MONDO:0000065	MONDO:0012971	microvascular complications of diabetes, susceptibility to, 7
MONDO:0000066	MONDO:0011421	mitochondrial complex V (ATP synthase) deficiency, nuclear type 1
MONDO:0000066	MONDO:0013546	mitochondrial complex V (ATP synthase) deficiency, nuclear type 2
MONDO:0000066	MONDO:0013547	mitochondrial complex V (ATP synthase) deficiency, nuclear type 3
MONDO:0000066	MONDO:0014091	mitochondrial complex V (ATP synthase) deficiency, nuclear type 4B
MONDO:0000066	MONDO:0015448	mitochondrial complex III deficiency
MONDO:0000066	MONDO:0020858	mitochondrial complex V (ATP synthase) deficiency, nuclear type 5
MONDO:0000066	MONDO:0033885	mitochondrial complex IV deficiency, nuclear-type
MONDO:0000066	MONDO:0100133	mitochondrial complex I deficiency
MONDO:0000066	MONDO:0700347	SDHC-related Mitochondrial Disease
MONDO:0000070	MONDO:0010282	Mycobacterium tuberculosis, susceptibility to, X-linked
MONDO:0000070	MONDO:0011941	Mycobacterium tuberculosis, susceptibility to, 1
MONDO:0000070	MONDO:0012606	Mycobacterium tuberculosis, susceptibility to, 2
MONDO:0000070	MONDO:0013045	Mycobacterium tuberculosis, susceptibility to, 3
MONDO:0000078	MONDO:0007040	Sakati-Nyhan syndrome
MONDO:0000078	MONDO:0007043	Pfeiffer syndrome
MONDO:0000078	MONDO:0008711	Goodman syndrome
MONDO:0000078	MONDO:0019012	Carpenter syndrome
MONDO:0000079	MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1
MONDO:0000079	MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2
MONDO:0000087	MONDO:0017091	bilateral polymicrogyria
MONDO:0000087	MONDO:0017092	unilateral polymicrogyria
MONDO:0000088	MONDO:0015791	peripheral precocious puberty
MONDO:0000088	MONDO:0018561	precocious puberty in female
MONDO:0000088	MONDO:0019165	central precocious puberty
MONDO:0000090	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0000090	MONDO:0009783	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1
MONDO:0000090	MONDO:0014062	mitochondrial DNA deletion syndrome with progressive myopathy
MONDO:0000090	MONDO:0014656	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 2
MONDO:0000090	MONDO:0014898	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 3
MONDO:0000090	MONDO:0014899	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4
MONDO:0000090	MONDO:0020845	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5
MONDO:0000090	MONDO:0957993	progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 6
MONDO:0000104	MONDO:0008787	microcytic anemia with liver iron overload
MONDO:0000104	MONDO:0014094	severe congenital hypochromic anemia with ringed sideroblasts
MONDO:0000105	MONDO:0008789	anemia, nonspherocytic hemolytic, associated with abnormality of red cell membrane
MONDO:0000105	MONDO:0008790	anemia, nonspherocytic hemolytic, possibly due to defect in porphyrin metabolism
MONDO:0000105	MONDO:0010480	anemia, nonspherocytic hemolytic, due to G6PD deficiency
MONDO:0000107	MONDO:0011234	auriculocondylar syndrome 1
MONDO:0000107	MONDO:0013013	question mark ears, isolated
MONDO:0000107	MONDO:0013845	auriculocondylar syndrome 2
MONDO:0000107	MONDO:0014312	auriculocondylar syndrome 3
MONDO:0000107	MONDO:0957543	auriculocondylar syndrome 4
MONDO:0000107	MONDO:0957544	auriculocondylar syndrome 2B
MONDO:0000108	MONDO:0013723	bacteremia, susceptibility to, 1
MONDO:0000108	MONDO:0013724	bacteremia, susceptibility to, 2
MONDO:0000110	MONDO:0007195	bifid nose, autosomal dominant
MONDO:0000110	MONDO:0008866	bifid nose, autosomal recessive
MONDO:0000110	MONDO:0012165	BNAR syndrome
MONDO:0000111	MONDO:0008898	camptodactyly syndrome, Guadalajara type 1
MONDO:0000111	MONDO:0008899	camptodactyly syndrome, Guadalajara type 2
MONDO:0000111	MONDO:0012759	camptodactyly syndrome, Guadalajara type 3
MONDO:0000114	MONDO:0008945	myoclonic cerebellar dyssynergia
MONDO:0000114	MONDO:0011781	spinocerebellar ataxia type 17
MONDO:0000115	MONDO:0007316	Chiari malformation type I
MONDO:0000115	MONDO:0008816	Chiari malformation type II
MONDO:0000115	MONDO:0022715	Chiari malformation type 3
MONDO:0000115	MONDO:0022716	Chiari malformation type 4
MONDO:0000118	MONDO:0007483	dyschromatosis symmetrica hereditaria
MONDO:0000118	MONDO:0008371	Dowling-Degos disease
MONDO:0000118	MONDO:0014234	reticulate acropigmentation of Kitamura
MONDO:0000119	MONDO:0013463	congenital heart defects, multiple types, 6
MONDO:0000119	MONDO:0013988	congenital heart defects, multiple types, 3
MONDO:0000119	MONDO:0014000	congenital heart defects, multiple types, 2
MONDO:0000119	MONDO:0014344	congenital heart defects, multiple types, 4
MONDO:0000119	MONDO:0060663	congenital heart defects, multiple types, 5
MONDO:0000119	MONDO:0800442	MYH-6 related congenital heart defects
MONDO:0000119	MONDO:0859213	congenital heart defects, multiple types, 8, with or without heterotaxy
MONDO:0000119	MONDO:0859532	congenital heart defects, multiple types, 9
MONDO:0000127	MONDO:0009269	geleophysic dysplasia 1
MONDO:0000127	MONDO:0013612	geleophysic dysplasia 2
MONDO:0000127	MONDO:0054722	geleophysic dysplasia 3
MONDO:0000128	MONDO:0009749	giant axonal neuropathy 1
MONDO:0000128	MONDO:0012411	giant axonal neuropathy 2
MONDO:0000129	MONDO:0009281	glutaryl-CoA dehydrogenase deficiency
MONDO:0000129	MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency
MONDO:0000129	MONDO:0009283	glutaric acidemia type 3
MONDO:0000133	MONDO:0009454	immunodeficiency-centromeric instability-facial anomalies syndrome 1
MONDO:0000133	MONDO:0013553	immunodeficiency-centromeric instability-facial anomalies syndrome 2
MONDO:0000133	MONDO:0014828	immunodeficiency-centromeric instability-facial anomalies syndrome 3
MONDO:0000133	MONDO:0014829	immunodeficiency-centromeric instability-facial anomalies syndrome 4
MONDO:0000136	MONDO:0010637	keratosis follicularis spinulosa decalvans, X-linked
MONDO:0000136	MONDO:0013018	keratosis follicularis spinulosa decalvans, autosomal dominant
MONDO:0000137	MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts
MONDO:0000137	MONDO:0957533	megalencephalic leukoencephalopathy with subcortical cysts 3
MONDO:0000137	MONDO:0957534	megalencephalic leukoencephalopathy with subcortical cysts 4, remitting
MONDO:0000141	MONDO:0009759	mosaic variegated aneuploidy syndrome 1
MONDO:0000141	MONDO:0013582	mosaic variegated aneuploidy syndrome 2
MONDO:0000141	MONDO:0054736	mosaic variegated aneuploidy syndrome 3
MONDO:0000141	MONDO:0859329	mosaic variegated aneuploidy syndrome 4
MONDO:0000141	MONDO:0859346	mosaic variegated aneuploidy syndrome 7 with inflammation and tumor predisposition
MONDO:0000141	MONDO:0859575	Atelis syndrome 1
MONDO:0000141	MONDO:0859576	Atelis syndrome 2
MONDO:0000144	MONDO:0013727	pregnancy loss, recurrent, susceptibility to, 1
MONDO:0000144	MONDO:0013728	pregnancy loss, recurrent, susceptibility to, 2
MONDO:0000144	MONDO:0013729	pregnancy loss, recurrent, susceptibility to, 3
MONDO:0000144	MONDO:0800310	pregnancy loss, recurrent, 4
MONDO:0000147	MONDO:0008281	polyposis, intestinal, scattered and discrete
MONDO:0000147	MONDO:0017790	gastric adenocarcinoma and proximal polyposis of the stomach
MONDO:0000147	MONDO:0100287	POLE-related polyposis and colorectal cancer syndrome
MONDO:0000147	MONDO:0100351	POLD1-related polyposis and colorectal cancer syndrome
MONDO:0000148	MONDO:0013878	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 1
MONDO:0000148	MONDO:0013879	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 2
MONDO:0000148	MONDO:0014612	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 4
MONDO:0000148	MONDO:0014613	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 3
MONDO:0000148	MONDO:0030690	pulmonary fibrosis and/or bone marrow failure, telomere-related, 6
MONDO:0000148	MONDO:0032865	pulmonary fibrosis and/or bone marrow failure, telomere-related, 5
MONDO:0000148	MONDO:0957261	pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 7
MONDO:0000148	MONDO:0957263	pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 8
MONDO:0000148	MONDO:0957294	pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 9
MONDO:0000151	MONDO:0008506	symphalangism of toes
MONDO:0000151	MONDO:0008508	symphalangism, C. S. Lewis type
MONDO:0000151	MONDO:0008509	distal symphalangism
MONDO:0000151	MONDO:0008510	symphalangism with multiple anomalies of hands and feet
MONDO:0000151	MONDO:0008511	proximal symphalangism
MONDO:0000151	MONDO:0100521	NOG-related symphalangism spectrum disorder
MONDO:0000152	MONDO:0009575	thiamine-responsive megaloblastic anemia syndrome
MONDO:0000152	MONDO:0011790	Amish lethal microcephaly
MONDO:0000152	MONDO:0011841	biotin-responsive basal ganglia disease
MONDO:0000152	MONDO:0013382	progressive demyelinating neuropathy with bilateral striatal necrosis
MONDO:0000152	MONDO:0013761	childhood encephalopathy due to thiamine pyrophosphokinase deficiency
MONDO:0000153	MONDO:0011546	heterotaxy, visceral, 2, autosomal
MONDO:0000153	MONDO:0016301	congenitally corrected transposition of the great arteries
MONDO:0000153	MONDO:0019443	dextro-looped transposition of the great arteries
MONDO:0000155	MONDO:0008601	triglyceride storage disease, type 1
MONDO:0000155	MONDO:0008602	triglyceride storage disease, type 2
MONDO:0000156	MONDO:0018065	isolated trigonocephaly
MONDO:0000158	MONDO:0007729	developmental dysplasia of the hip 1
MONDO:0000158	MONDO:0014277	developmental dysplasia of the hip 2
MONDO:0000158	MONDO:0958037	developmental dysplasia of the hip 3
MONDO:0000158	MONDO:0979872	developmental dysplasia of the hip 4
MONDO:0000159	MONDO:0013851	autosomal dominant aplasia and myelodysplasia
MONDO:0000159	MONDO:0014317	pancytopenia-developmental delay syndrome
MONDO:0000159	MONDO:0014887	bone marrow failure syndrome 3
MONDO:0000159	MONDO:0020856	bone marrow failure syndrome 4
MONDO:0000159	MONDO:0030015	bone marrow failure syndrome 6
MONDO:0000159	MONDO:0030894	AMED syndrome, digenic
MONDO:0000159	MONDO:0032573	bone marrow failure syndrome 5
MONDO:0000159	MONDO:0957595	Ziegler-Huang syndrome
MONDO:0000160	MONDO:0010985	epilepsy, familial adult myoclonic, 1
MONDO:0000160	MONDO:0011930	epilepsy, familial adult myoclonic, 2
MONDO:0000160	MONDO:0013322	epilepsy, familial adult myoclonic, 3
MONDO:0000160	MONDO:0014055	epilepsy, familial adult myoclonic, 4
MONDO:0000160	MONDO:0014167	epilepsy, familial adult myoclonic, 5
MONDO:0000160	MONDO:0019448	benign adult familial myoclonic epilepsy
MONDO:0000160	MONDO:0054846	epilepsy, familial adult myoclonic, 6
MONDO:0000160	MONDO:0054847	epilepsy, familial adult myoclonic, 7
MONDO:0000162	MONDO:0010304	Graves disease, susceptibility to, X-linked 1
MONDO:0000162	MONDO:0011314	Graves disease, susceptibility to, 2
MONDO:0000162	MONDO:0011980	autoimmune thyroid disease, susceptibility to, 1
MONDO:0000162	MONDO:0011981	autoimmune thyroid disease, susceptibility to, 2
MONDO:0000162	MONDO:0011982	autoimmune thyroid disease, susceptibility to, 3
MONDO:0000162	MONDO:0011983	autoimmune thyroid disease, susceptibility to, 4
MONDO:0000166	MONDO:0011953	familial acute necrotizing encephalopathy
MONDO:0000167	MONDO:0007739	Huntington disease
MONDO:0000167	MONDO:0015548	Huntington disease-like syndrome
MONDO:0000170	MONDO:0009630	microphthalmia, isolated, with coloboma 4
MONDO:0000170	MONDO:0011589	microphthalmia with coloboma 2
MONDO:0000170	MONDO:0012408	microphthalmia, isolated, with coloboma 3
MONDO:0000170	MONDO:0012709	microphthalmia, isolated, with coloboma 5
MONDO:0000170	MONDO:0013376	microphthalmia, isolated, with coloboma 6
MONDO:0000170	MONDO:0013783	microphthalmia, isolated, with coloboma 7
MONDO:0000170	MONDO:0014059	microphthalmia, isolated, with coloboma 9
MONDO:0000170	MONDO:0014635	microphthalmia, isolated, with coloboma 10
MONDO:0000170	MONDO:0024549	microphthalmia with coloboma 1
MONDO:0000170	MONDO:0800324	microphthalmia, isolated, with coloboma 8
MONDO:0000170	MONDO:0958239	microphthalmia/coloboma 11
MONDO:0000170	MONDO:0975809	microphthalmia/coloboma 13
MONDO:0000171	MONDO:0009364	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A1
MONDO:0000171	MONDO:0009667	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A3
MONDO:0000171	MONDO:0009678	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4
MONDO:0000171	MONDO:0013154	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A2
MONDO:0000171	MONDO:0013157	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A5
MONDO:0000171	MONDO:0013158	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A6
MONDO:0000171	MONDO:0013835	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7
MONDO:0000171	MONDO:0013904	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 8
MONDO:0000171	MONDO:0014022	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 10
MONDO:0000171	MONDO:0014071	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11
MONDO:0000171	MONDO:0014101	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 12
MONDO:0000171	MONDO:0014120	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A13
MONDO:0000171	MONDO:0014140	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A14
MONDO:0000171	MONDO:0014683	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A9
MONDO:0000172	MONDO:0011688	muscular dystrophy-dystroglycanopathy type B5
MONDO:0000172	MONDO:0012138	muscular dystrophy-dystroglycanopathy type B6
MONDO:0000172	MONDO:0013155	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B3
MONDO:0000172	MONDO:0013156	muscular dystrophy-dystroglycanopathy (congenital without intellectual disability), type B4
MONDO:0000172	MONDO:0013159	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B1
MONDO:0000172	MONDO:0013160	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2
MONDO:0000172	MONDO:0014141	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B14
MONDO:0000172	MONDO:0033556	muscular dystrophy-dystroglycanopathy (congenital with impaired intellectual development), type B, 15
MONDO:0000173	MONDO:0012248	autosomal recessive limb-girdle muscular dystrophy type 2K
MONDO:0000173	MONDO:0012699	autosomal recessive limb-girdle muscular dystrophy type 2M
MONDO:0000173	MONDO:0013161	autosomal recessive limb-girdle muscular dystrophy type 2O
MONDO:0000173	MONDO:0013162	autosomal recessive limb-girdle muscular dystrophy type 2N
MONDO:0000173	MONDO:0013440	autosomal recessive limb-girdle muscular dystrophy type 2P
MONDO:0000173	MONDO:0014142	autosomal recessive limb-girdle muscular dystrophy type 2T
MONDO:0000173	MONDO:0014474	autosomal recessive limb-girdle muscular dystrophy type 2U
MONDO:0000173	MONDO:0014489	limb-girdle muscular dystrophy due to POMK deficiency
MONDO:0000173	MONDO:0029135	muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8
MONDO:0000179	MONDO:0009736	Neu-Laxova syndrome 1
MONDO:0000179	MONDO:0014466	Neu-Laxova syndrome 2
MONDO:0000179	MONDO:0035930	neu-laxova syndrome due to 3-phosphoserine phosphatase deficiency
MONDO:0000181	MONDO:0009624	microcephaly and chorioretinopathy 1
MONDO:0000181	MONDO:0014516	microcephaly and chorioretinopathy 2
MONDO:0000181	MONDO:0014592	microcephaly and chorioretinopathy 3
MONDO:0000182	MONDO:0012518	congenital myasthenic syndrome 12
MONDO:0000182	MONDO:0013883	congenital myasthenic syndrome 13
MONDO:0000182	MONDO:0014543	congenital myasthenic syndrome 14
MONDO:0000188	MONDO:0011724	encephalopathy due to GLUT1 deficiency
MONDO:0000188	MONDO:0012805	childhood onset GLUT1 deficiency syndrome 2
MONDO:0000190	MONDO:0100234	paroxysmal familial ventricular fibrillation
MONDO:0000192	MONDO:0014389	polyglucosan body myopathy 1 with or without immunodeficiency
MONDO:0000192	MONDO:0014526	polyglucosan body myopathy type 2
MONDO:0000193	MONDO:0011503	cortisone reductase deficiency 1
MONDO:0000193	MONDO:0013842	cortisone reductase deficiency 2
MONDO:0000200	MONDO:0014646	Zimmermann-Laband syndrome 2
MONDO:0000200	MONDO:0024526	Zimmermann-Laband syndrome 1
MONDO:0000200	MONDO:0032854	Zimmermann-Laband syndrome 3
MONDO:0000209	MONDO:0014806	spinal muscular atrophy with congenital bone fractures 1
MONDO:0000209	MONDO:0014807	spinal muscular atrophy with congenital bone fractures 2
MONDO:0000210	MONDO:0012503	thiopurine S-methyltransferase deficiency
MONDO:0000211	MONDO:0012205	autosomal dominant striatal neurodegeneration type 1
MONDO:0000211	MONDO:0014835	striatal degeneration, autosomal dominant 2
MONDO:0000212	MONDO:0014851	hypercalcemia, infantile, 2
MONDO:0000212	MONDO:0020739	hypercalcemia, infantile, 1
MONDO:0000213	MONDO:0014414	STAT3-related early-onset multisystem autoimmune disease
MONDO:0000213	MONDO:0014861	autoimmune disease, multisystem, infantile-onset, 2
MONDO:0000213	MONDO:0957388	autoimmune disease, multisystem, infantile-onset, 3
MONDO:0000213	MONDO:0979235	autoimmune disease, multisystem, infantile-onset, 5
MONDO:0000214	MONDO:0013208	cirrhosis - dystonia - polycythemia - hypermanganesemia syndrome
MONDO:0000214	MONDO:0014864	hypermanganesemia with dystonia 2
MONDO:0000226	MONDO:0002279	iron metabolism disease
MONDO:0000226	MONDO:0002319	phosphorus metabolism disease
MONDO:0000226	MONDO:0003019	potassium deficiency disease
MONDO:0000226	MONDO:0005557	calcium metabolic disease
MONDO:0000226	MONDO:0007738	spondyloepiphyseal dysplasia with congenital joint dislocations
MONDO:0000226	MONDO:0009107	diastrophic dysplasia
MONDO:0000226	MONDO:0009189	multiple epiphyseal dysplasia type 4
MONDO:0000226	MONDO:0009727	atelosteogenesis type II
MONDO:0000226	MONDO:0010966	achondrogenesis type IB
MONDO:0000226	MONDO:0013561	chondrodysplasia with joint dislocations, gPAPP type
MONDO:0000226	MONDO:0019666	spondyloepimetaphyseal dysplasia, PAPSS2 type
MONDO:0000226	MONDO:0024301	acquired mineral metabolism disease
MONDO:0000226	MONDO:0056803	sulfur metabolism disease
MONDO:0000249	MONDO:0045032	congenital secretory diarrhea
MONDO:0000251	MONDO:0044762	diarrheal disease secondary to increased bowel motility
MONDO:0000251	MONDO:0044763	diarrheal disease secondary to decreased bowel motility
MONDO:0000252	MONDO:0001517	dysentery
MONDO:0000253	MONDO:0000244	endothrix infectious disease
MONDO:0000253	MONDO:0001827	white piedra
MONDO:0000253	MONDO:0005669	black piedra
MONDO:0000254	MONDO:0000255	subcutaneous mycosis
MONDO:0000254	MONDO:0002040	dermatomycosis
MONDO:0000254	MONDO:0005982	tinea infection
MONDO:0000254	MONDO:0024268	superficial mycosis
MONDO:0000254	MONDO:0045038	cutaneous basidiobolomycosis
MONDO:0000255	MONDO:0000303	conidiobolomycosis
