parent_id	child_id	child_label
NCIT:C100054	NCIT:C204979	Low Grade Conjunctival Melanocytic Intraepithelial Lesion
NCIT:C100054	NCIT:C204980	High Grade Conjunctival Melanocytic Intraepithelial Lesion
NCIT:C100093	NCIT:C5441	Central Nervous System Teratoma
NCIT:C100093	NCIT:C7010	Central Nervous System Embryonal Carcinoma
NCIT:C100093	NCIT:C7011	Central Nervous System Yolk Sac Tumor
NCIT:C100093	NCIT:C7012	Central Nervous System Choriocarcinoma
NCIT:C101029	NCIT:C101030	Complete Atrioventricular Canal Defect Balanced
NCIT:C101029	NCIT:C101031	Complete Atrioventricular Canal Defect Unbalanced
NCIT:C101029	NCIT:C186234	Persistent Atrioventricular Canal
NCIT:C101074	NCIT:C101040	Total Colonic Aganglionosis
NCIT:C101193	NCIT:C101191	Acquired Bilateral Cataracts
NCIT:C101193	NCIT:C101194	Congenital Bilateral Cataracts
NCIT:C101201	NCIT:C101202	Cervical Myelomeningocele
NCIT:C101201	NCIT:C101203	Lumbar Myelomeningocele
NCIT:C101201	NCIT:C101207	Sacral Myelomeningocele
NCIT:C101201	NCIT:C101208	Thoracic Myelomeningocele
NCIT:C101209	NCIT:C101210	Cervical Meningocele
NCIT:C101209	NCIT:C101211	Lumbar Meningocele
NCIT:C101209	NCIT:C101212	Sacral Meningocele
NCIT:C101209	NCIT:C101213	Thoracic Meningocele
NCIT:C101214	NCIT:C101044	Spina Bifida Occulta
NCIT:C101214	NCIT:C101201	Myelomeningocele
NCIT:C101216	NCIT:C116796	Idiopathic Inflammatory Myopathy
NCIT:C101216	NCIT:C118784	Nemaline Myopathy 2
NCIT:C101216	NCIT:C120046	Congenital Fiber-Type Disproportion
NCIT:C101216	NCIT:C122793	Critical Illness Myopathy
NCIT:C101216	NCIT:C126688	Bethlem Myopathy 1
NCIT:C101216	NCIT:C129870	Nemaline Myopathy 3
NCIT:C101216	NCIT:C129871	Nemaline Myopathy 8
NCIT:C101216	NCIT:C164225	Nemaline Myopathy 4
NCIT:C101216	NCIT:C176900	Nonaka Myopathy
NCIT:C101216	NCIT:C191600	Critical Illness Polyneuromyopathy
NCIT:C101216	NCIT:C206103	X-Linked Dominant Scapuloperoneal Myopathy
NCIT:C101216	NCIT:C83009	Myofibrillar Myopathy
NCIT:C101216	NCIT:C84648	Congenital Structural Myopathy
NCIT:C101216	NCIT:C84910	Muscular Dystrophy
NCIT:C101216	NCIT:C84913	Myotonic Disorder
NCIT:C101216	NCIT:C85075	Spinal Muscular Atrophy
NCIT:C101216	NCIT:C88134	Steroid Myopathy
NCIT:C101216	NCIT:C98985	Metabolic Myopathy
NCIT:C101218	NCIT:C131674	Infantile Pyknocytosis
NCIT:C101218	NCIT:C35882	Hereditary Elliptocytosis
NCIT:C101218	NCIT:C97074	Hereditary Spherocytosis
NCIT:C101218	NCIT:C98943	Hereditary Pyropoikilocytosis
NCIT:C101253	NCIT:C103266	Congenital Aortic Arch Hypoplasia
NCIT:C101304	NCIT:C106273	ABO Hemolytic Disease of the Newborn
NCIT:C101304	NCIT:C116774	Anti-D Hemolytic Disease of the Newborn
NCIT:C101304	NCIT:C87115	Rhesus Hemolytic Disease of the Newborn
NCIT:C101334	NCIT:C85030	Propionic Acidemia
NCIT:C101334	NCIT:C98678	3-Methylglutaconic Aciduria
NCIT:C101334	NCIT:C98841	Alpha-Methylacetoacetic Aciduria
NCIT:C101334	NCIT:C98964	Isovaleric Acidemia
NCIT:C102532	NCIT:C97078	Reactive Lymphoid Hyperplasia
NCIT:C102820	NCIT:C27625	Non Specific Chronic Endometritis
NCIT:C102820	NCIT:C27626	Granulomatous Endometritis
NCIT:C102870	NCIT:C39990	Ovarian Polyembryoma
NCIT:C102870	NCIT:C39991	Non-Gestational Ovarian Choriocarcinoma
NCIT:C102870	NCIT:C8107	Ovarian Yolk Sac Tumor
NCIT:C102870	NCIT:C8108	Ovarian Embryonal Carcinoma
NCIT:C102871	NCIT:C130950	Posterior Fossa Neoplasm
NCIT:C102871	NCIT:C166181	Metastatic Primary Malignant Central Nervous System Neoplasm
NCIT:C102871	NCIT:C170814	Primary Brain Neoplasm
NCIT:C102871	NCIT:C178506	Central Nervous System SMARCB1/INI1-Deficient Tumor
NCIT:C102871	NCIT:C188049	Benign Central Nervous System Neoplasm
NCIT:C102871	NCIT:C203309	Unresectable Primary Central Nervous System Neoplasm
NCIT:C102871	NCIT:C213859	Central Nervous System Polymorphic Post-Transplant Lymphoproliferative Disorder
NCIT:C102871	NCIT:C3059	Glioma
NCIT:C102871	NCIT:C3230	Meningioma
NCIT:C102871	NCIT:C4661	Central Nervous System Melanocytic Neoplasm
NCIT:C102871	NCIT:C4747	Glioneuronal and Neuronal Tumors
NCIT:C102871	NCIT:C5449	Central Nervous System Mesenchymal, Non-Meningothelial Neoplasm
NCIT:C102871	NCIT:C5461	Central Nervous System Germ Cell Tumor
NCIT:C102871	NCIT:C5466	Central Nervous System Paraganglioma
NCIT:C102871	NCIT:C62332	Central Nervous System Carcinoma
NCIT:C102871	NCIT:C6990	Central Nervous System Embryonal Tumor
NCIT:C102871	NCIT:C7007	Central Nervous System Hemangioblastoma
NCIT:C102871	NCIT:C7157	Posterior Pituitary Gland Neoplasm
NCIT:C102871	NCIT:C71700	Recurrent Primary Central Nervous System Neoplasm
NCIT:C102871	NCIT:C71701	Refractory Primary Central Nervous System Neoplasm
NCIT:C102871	NCIT:C92629	Central Nervous System Ganglioneuroblastoma
NCIT:C102871	NCIT:C9301	Primary Central Nervous System Lymphoma
NCIT:C102872	NCIT:C167265	Nasopharyngeal Squamous Cell Carcinoma
NCIT:C102872	NCIT:C173685	Metastatic Pharyngeal Squamous Cell Carcinoma
NCIT:C102872	NCIT:C173689	Recurrent Pharyngeal Squamous Cell Carcinoma
NCIT:C102872	NCIT:C213332	Human Papillomavirus-Related Pharyngeal Squamous Cell Carcinoma
NCIT:C102872	NCIT:C214957	Refractory Pharyngeal Squamous Cell Carcinoma
NCIT:C102872	NCIT:C35693	Posterior Pharyngeal Wall Squamous Cell Carcinoma
NCIT:C102872	NCIT:C4043	Hypopharyngeal Squamous Cell Carcinoma
NCIT:C102872	NCIT:C8181	Oropharyngeal Squamous Cell Carcinoma
NCIT:C102897	NCIT:C167335	Astrocytoma, IDH-Mutant, Grade 4
NCIT:C102897	NCIT:C3058	Glioblastoma
NCIT:C102897	NCIT:C9477	Anaplastic Astrocytoma
NCIT:C103185	NCIT:C103186	Sexual Differentiation Disorder
NCIT:C103185	NCIT:C215348	Congenital Female Reproductive System Abnormality
NCIT:C103185	NCIT:C27570	Non-Neoplastic Gonadal Disorder
NCIT:C103185	NCIT:C40341	Hypospadias
NCIT:C103186	NCIT:C127167	Ovotesticular Differences of Sex Development
NCIT:C103186	NCIT:C127168	Sex Chromosome Differences of Sex Development
NCIT:C103186	NCIT:C127169	46,XX Differences of Sex Development
NCIT:C103186	NCIT:C127171	46,XY Differences of Sex Development
NCIT:C103186	NCIT:C131864	Idiopathic 46,XY Differences of Sex Development
NCIT:C103921	NCIT:C124852	Miller-Dieker Syndrome
NCIT:C103921	NCIT:C84640	Classical Lissencephaly
NCIT:C104003	NCIT:C103172	Congenital Bleeding Disorder
NCIT:C104003	NCIT:C129035	Thrombocytopenia 2
NCIT:C104003	NCIT:C134941	X-Linked Thrombocytopenia with Beta-Thalassemia
NCIT:C104003	NCIT:C136653	X-linked Thrombocytopenia, with or without Dyserythropoietic Anemia
NCIT:C104003	NCIT:C176617	Thrombocytopenia 1
NCIT:C104003	NCIT:C203436	Thrombocytopenia 5
NCIT:C104003	NCIT:C3092	Hemoglobinopathy
NCIT:C104003	NCIT:C34634	Congenital Leukocyte Abnormality
NCIT:C104003	NCIT:C35228	Congenital Anemia
NCIT:C104003	NCIT:C61234	Congenital Abnormalities of Erythrocyte Differentiation or Function
NCIT:C104003	NCIT:C61236	Diamond-Blackfan Anemia
NCIT:C104003	NCIT:C61242	Congenital Neutropenia
NCIT:C104003	NCIT:C61247	Congenital Platelets Abnormality
NCIT:C104003	NCIT:C89161	Congenital Amegakaryocytosis
NCIT:C104003	NCIT:C98898	Congenital Methemoglobinemia
NCIT:C104003	NCIT:C98942	Hereditary Coagulation Factor Deficiency
NCIT:C104003	NCIT:C98946	High Molecular Weight Kininogen Deficiency
NCIT:C104030	NCIT:C104031	ENSAT Stage I Adrenal Cortical Carcinoma
NCIT:C104030	NCIT:C104032	ENSAT Stage II Adrenal Cortical Carcinoma
NCIT:C104030	NCIT:C104033	ENSAT Stage III Adrenal Cortical Carcinoma
NCIT:C104030	NCIT:C104034	ENSAT Stage IV Adrenal Cortical Carcinoma
NCIT:C105555	NCIT:C165262	Recurrent Ovarian High Grade Serous Adenocarcinoma
NCIT:C105555	NCIT:C178677	Refractory Ovarian High Grade Serous Adenocarcinoma
NCIT:C105555	NCIT:C186272	Unresectable Ovarian High Grade Serous Adenocarcinoma
NCIT:C105555	NCIT:C186454	Metastatic Ovarian High Grade Serous Adenocarcinoma
NCIT:C105555	NCIT:C199567	Platinum-Resistant Ovarian High Grade Serous Adenocarcinoma
NCIT:C105555	NCIT:C214963	Platinum-Sensitive Ovarian High Grade Serous Adenocarcinoma
NCIT:C105556	NCIT:C156455	Recurrent Ovarian Low Grade Serous Adenocarcinoma
NCIT:C105556	NCIT:C178679	Refractory Ovarian Low Grade Serous Adenocarcinoma
NCIT:C105556	NCIT:C215219	Metastatic Ovarian Low Grade Serous Adenocarcinoma
NCIT:C105556	NCIT:C215220	Unresectable Ovarian Low Grade Serous Adenocarcinoma
NCIT:C105595	NCIT:C101209	Spinal Meningocele
NCIT:C105595	NCIT:C124517	Cranial Meningocele
NCIT:C107377	NCIT:C166354	Musculoskeletal Neoplasm
NCIT:C107377	NCIT:C166355	Non-Neoplastic Musculoskeletal Disorder
NCIT:C107377	NCIT:C214794	Muscle Disorder
NCIT:C107377	NCIT:C214795	Bone Disorder
NCIT:C110938	NCIT:C191630	Supraventricular Tachyarrhythmia Other than Atrial Fibrillation or Atrial Flutter Associated with Post-Acute Sequelae of SARS-CoV-2 Infection
NCIT:C110938	NCIT:C191631	Sustained Atrial Tachyarrhythmia Related to COVID-19 other than Atrial Fibrillation or Atrial Flutter
NCIT:C110942	NCIT:C98585	Total Anomalous Pulmonary Venous Return
NCIT:C111020	NCIT:C111022	Uveal Class 1a Melanoma
NCIT:C111020	NCIT:C111023	Uveal Class 1b Melanoma
NCIT:C111030	NCIT:C111020	Uveal Class 1 Melanoma
NCIT:C111030	NCIT:C111021	Uveal Class 2 Melanoma
NCIT:C111119	NCIT:C62017	AV Block Second Degree Mobitz Type I
NCIT:C111119	NCIT:C62018	AV Block Second Degree Mobitz Type II
NCIT:C111648	NCIT:C123414	Catecholaminergic Polymorphic Ventricular Tachycardia Type 1
NCIT:C111648	NCIT:C148368	Catecholaminergic Polymorphic Ventricular Tachycardia Type 2
NCIT:C111648	NCIT:C189278	Catecholaminergic Polymorphic Ventricular Tachycardia Type 3
NCIT:C111656	NCIT:C219774	Acardiacus Anceps
NCIT:C111691	NCIT:C111692	Proneural Glioblastoma
NCIT:C111691	NCIT:C111693	Neural Glioblastoma
NCIT:C111691	NCIT:C111694	Classical Glioblastoma
NCIT:C111691	NCIT:C111695	Mesenchymal Glioblastoma
NCIT:C111802	NCIT:C126352	X-Linked Dyskeratosis Congenita
NCIT:C111802	NCIT:C152064	Revesz Syndrome
NCIT:C111802	NCIT:C176921	Dyskeratosis Congenita, Autosomal Dominant 1
NCIT:C111802	NCIT:C176922	Dyskeratosis Congenita, Autosomal Dominant 2
NCIT:C111802	NCIT:C176923	Dyskeratosis Congenita, Autosomal Dominant 3
NCIT:C111802	NCIT:C176924	Dyskeratosis Congenita, Autosomal Dominant 6
NCIT:C111802	NCIT:C176925	Dyskeratosis Congenita, Autosomal Recessive 1
NCIT:C111802	NCIT:C176926	Dyskeratosis Congenita, Autosomal Recessive 2
NCIT:C111802	NCIT:C176927	Dyskeratosis Congenita, Autosomal Recessive 3
NCIT:C111802	NCIT:C176928	Dyskeratosis Congenita, Autosomal Recessive 5
NCIT:C111802	NCIT:C176929	Dyskeratosis Congenita, Autosomal Recessive 6
NCIT:C111886	NCIT:C111887	Candida Diaper Dermatitis
NCIT:C112006	NCIT:C112007	Masaoka-Koga Stage I
NCIT:C112006	NCIT:C112010	Masaoka-Koga Stage III
NCIT:C112006	NCIT:C115033	Masaoka-Koga Stage II
NCIT:C112006	NCIT:C115034	Masaoka-Koga Stage IV
NCIT:C112019	NCIT:C122425	Port Site Infection
NCIT:C112019	NCIT:C78629	Stoma Site Infection
NCIT:C112117	NCIT:C216243	Orbital Vascular Malformation
NCIT:C112117	NCIT:C219880	Congenital Ocular Vascular Malformation
NCIT:C112117	NCIT:C2882	Arteriovenous Malformation
NCIT:C112117	NCIT:C45481	Vascular Ectasia
NCIT:C112117	NCIT:C4976	Central Nervous System Vascular Malformation
NCIT:C112181	NCIT:C220204	Trichophyton Tinea Capitis
NCIT:C112208	NCIT:C112209	Anticonvulsant Hypersensitivity Syndrome
NCIT:C112208	NCIT:C34911	Penicillin Allergy
NCIT:C112210	NCIT:C112204	Drug Induced Cutaneous Vasculitis
NCIT:C112210	NCIT:C113749	Acute Hemorrhagic Edema of Infancy
NCIT:C112210	NCIT:C122919	Cutaneous Small Vessel Vasculitis
NCIT:C112210	NCIT:C35119	Allergic Cutaneous Angiitis
NCIT:C113143	NCIT:C131819	Iatrogenic Primary Hypothyroidism
NCIT:C113144	NCIT:C120442	Acquired Central Hypothyroidism
NCIT:C113144	NCIT:C121741	Hypothalamic Hypothyroidism
NCIT:C113144	NCIT:C121743	Pituitary Hypothyroidism
NCIT:C113144	NCIT:C131818	Iatrogenic Central Hypothyroidism
NCIT:C113145	NCIT:C131034	Transient Primary Hypothyroidism
NCIT:C113159	NCIT:C156671	Steroid-Refractory Pneumonitis
NCIT:C113159	NCIT:C197929	Maltworker's Lung
NCIT:C113159	NCIT:C197931	Maple-Bark-Stripper's Lung
NCIT:C113159	NCIT:C197937	Mushroom-Worker's Lung
NCIT:C113159	NCIT:C197971	Suberosis
NCIT:C113159	NCIT:C27932	Radiation-Induced Pneumonitis
NCIT:C113159	NCIT:C34605	Farmer's Lung
NCIT:C113159	NCIT:C34932	Aspiration Pneumonitis
NCIT:C113159	NCIT:C35150	Eosinophilic Pneumonia
NCIT:C113159	NCIT:C35316	Chemical Pneumonitis
NCIT:C113159	NCIT:C35482	Pulmonary Alveolitis
NCIT:C113159	NCIT:C62586	Cryptogenic Organizing Pneumonia
NCIT:C113159	NCIT:C62590	Idiopathic Pneumonia Syndrome
NCIT:C113172	NCIT:C26689	Addison's Disease
NCIT:C113210	NCIT:C153340	Recurrent Cushing Disease
NCIT:C113347	NCIT:C120145	Isolated Hypogonadotropic Hypogonadism
NCIT:C113347	NCIT:C120162	Congenital Hypogonadotropic Hypogonadism
NCIT:C113347	NCIT:C120369	Acquired Hypogonadotropic Hypogonadism
NCIT:C113347	NCIT:C131857	Hypogonadotropic Hypogonadism with Adrenal Hypoplasia Congenita
NCIT:C113347	NCIT:C75479	Hypogonadotropic Hypogonadism with Anosmia
NCIT:C113348	NCIT:C120161	Congenital Hypergonadotropic Hypogonadism
NCIT:C113348	NCIT:C120370	Follicle Stimulating Hormone Receptor Deficiency
NCIT:C113351	NCIT:C113352	Primary Ovarian Failure
NCIT:C113351	NCIT:C131090	Acquired Ovarian Failure
NCIT:C113351	NCIT:C131427	Congenital Ovarian Failure
NCIT:C113351	NCIT:C80099	Premature Menopause
NCIT:C113609	NCIT:C184958	Post-Hepatitis Chronic Hepatopathy
NCIT:C113609	NCIT:C188393	Mild Liver Disease
NCIT:C113609	NCIT:C188394	Moderate Liver Disease
NCIT:C113609	NCIT:C188395	Severe Liver Disease
NCIT:C113824	NCIT:C111656	Twin Reversed Arterial Perfusion Sequence Malformation
NCIT:C114281	NCIT:C128403	Suppurative Parotitis
NCIT:C114354	NCIT:C112203	Drug Induced Cutaneous Lupus Erythematosus
NCIT:C114357	NCIT:C119024	Enthesitis-Related Arthritis
NCIT:C114357	NCIT:C119031	Systemic Juvenile Idiopathic Arthritis
NCIT:C114357	NCIT:C119032	Oligoarticular Juvenile Idiopathic Arthritis
NCIT:C114357	NCIT:C119033	Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Negative
NCIT:C114357	NCIT:C119034	Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Positive
NCIT:C114357	NCIT:C119035	Undifferentiated Juvenile Idiopathic Arthritis
NCIT:C114357	NCIT:C119044	Psoriatic Juvenile Idiopathic Arthritis
NCIT:C114397	NCIT:C111652	Vascular Shunt Thrombosis
NCIT:C114397	NCIT:C114756	AV Fistula Thrombosis
NCIT:C114397	NCIT:C114763	AV Graft Thrombosis
NCIT:C114397	NCIT:C123898	Hepatic Thrombosis
NCIT:C114397	NCIT:C123899	Splenic Thrombosis
NCIT:C114397	NCIT:C123900	Mesenteric Thrombosis
NCIT:C114397	NCIT:C191642	Microvascular Thrombosis Related to COVID-19
NCIT:C114397	NCIT:C98826	Arterial Thrombosis
NCIT:C114397	NCIT:C99107	Venous Thrombosis
NCIT:C114451	NCIT:C118821	Childhood Malignant Penile Neoplasm
NCIT:C114451	NCIT:C118826	Childhood Malignant Small Intestinal Neoplasm
NCIT:C114451	NCIT:C131506	Childhood Melanoma
NCIT:C114451	NCIT:C190275	Childhood Carcinoma
NCIT:C114476	NCIT:C172303	Animal Allergy
NCIT:C114476	NCIT:C172304	Food Allergy
NCIT:C114476	NCIT:C172306	Mold or Dust Allergy
NCIT:C114477	NCIT:C158966	Light Chain Proximal Tubulopathy without Crystals
NCIT:C114483	NCIT:C123395	Childhood Langerhans Cell Histiocytosis with Risk Organ Involvement
NCIT:C114483	NCIT:C123396	Childhood Langerhans Cell Histiocytosis without Risk Organ Involvement
NCIT:C114574	NCIT:C114580	Non-T Non-B CALLA Negative Adult Acute Lymphoblastic Leukemia
NCIT:C114574	NCIT:C9144	Non-T Non-B CALLA Positive Adult Acute Lymphoblastic Leukemia
NCIT:C114576	NCIT:C114579	Non-T Non-B CALLA Negative Childhood Acute Lymphoblastic Leukemia
NCIT:C114576	NCIT:C9141	Non-T Non-B CALLA Positive Childhood Acute Lymphoblastic Leukemia
NCIT:C114583	NCIT:C114585	Calcineurin Nephrotoxicity
NCIT:C114583	NCIT:C123125	Antimicrobial - Induced Nephropathy
NCIT:C114583	NCIT:C123126	Bisphosphonate - Induced Nephropathy
NCIT:C114583	NCIT:C123127	Calcineurin Inhibitor - Induced Nephropathy
NCIT:C114583	NCIT:C123128	Chemotherapeutic Drug - Induced Nephropathy
NCIT:C114583	NCIT:C123129	Contrast - Induced Nephropathy
NCIT:C114583	NCIT:C123130	Lithium - Induced Nephropathy
NCIT:C114583	NCIT:C123131	mTOR Inhibitor - Induced Nephropathy
NCIT:C114583	NCIT:C123132	Nephropathy due to Aminoglycosides
NCIT:C114583	NCIT:C123133	Nephropathy due to Amphotericin
NCIT:C114583	NCIT:C123134	Nephropathy due to Analgesic Drugs
NCIT:C114583	NCIT:C123135	Nephropathy due to Ciclosporin
NCIT:C114583	NCIT:C123136	Nephropathy due to Cisplatin
NCIT:C114583	NCIT:C123137	Nephropathy due to Tacrolimus
NCIT:C114583	NCIT:C123138	NSAID-Induced Nephropathy
NCIT:C114656	NCIT:C175597	Metastatic Endometrial Adenosquamous Carcinoma
NCIT:C114656	NCIT:C175598	Recurrent Endometrial Adenosquamous Carcinoma
NCIT:C114688	NCIT:C114667	Nephrolithiasis
NCIT:C114688	NCIT:C114696	Ureterolithiasis
NCIT:C114723	NCIT:C114724	Hemodialysis Catheter Infection
NCIT:C114723	NCIT:C114725	Peritoneal Dialysis Catheter Infection
NCIT:C114723	NCIT:C114726	Dialysis Catheter Tunnel Infection
NCIT:C114723	NCIT:C114727	Dialysis Catheter Exit Site Infection
NCIT:C114724	NCIT:C114728	Hemodialysis Catheter-Associated Bacteremia
NCIT:C114750	NCIT:C115368	Recurrent Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone
NCIT:C114750	NCIT:C115998	Localized Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone
NCIT:C114769	NCIT:C129741	Glucokinase-Associated Diabetes Mellitus
NCIT:C114769	NCIT:C129742	Hepatocyte Nuclear Factor 1-Alpha-Associated Monogenic Diabetes
NCIT:C114769	NCIT:C129744	Hepatocyte Nuclear Factor 4-Alpha Associated Monogenic Diabetes
NCIT:C114769	NCIT:C129745	Neurogenic Differentiation Factor 1-Associated Monogenic Diabetes
NCIT:C114769	NCIT:C129746	PDX1-Associated Monogenic Diabetes
NCIT:C114774	NCIT:C115381	Recurrent Childhood Supratentorial Embryonal Tumor, Not Otherwise Specified
NCIT:C114777	NCIT:C27241	Adult Yolk Sac Tumor
NCIT:C114777	NCIT:C6285	Adult Central Nervous System Germ Cell Tumor
NCIT:C114777	NCIT:C9013	Adult Teratoma
NCIT:C114779	NCIT:C147948	Primary Central Nervous System B-Cell Non-Hodgkin Lymphoma
NCIT:C114779	NCIT:C155796	Primary Pituitary Gland Non-Hodgkin Lymphoma
NCIT:C114779	NCIT:C157065	Primary Vitreoretinal Non-Hodgkin Lymphoma
NCIT:C114779	NCIT:C212068	Recurrent Primary Central Nervous System Non-Hodgkin Lymphoma
NCIT:C114779	NCIT:C212069	Refractory Primary Central Nervous System Non-Hodgkin Lymphoma
NCIT:C114779	NCIT:C212070	Primary Meningeal Non-Hodgkin Lymphoma
NCIT:C114779	NCIT:C5409	Primary Central Nervous System T-Cell Non-Hodgkin Lymphoma
NCIT:C114782	NCIT:C115351	Recurrent Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone
NCIT:C114782	NCIT:C115997	Localized Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone
NCIT:C114785	NCIT:C115380	Recurrent Childhood Subependymal Giant Cell Astrocytoma
NCIT:C114801	NCIT:C6552	Childhood Testicular Germ Cell Tumor
NCIT:C114801	NCIT:C8588	Childhood Ovarian Germ Cell Tumor
NCIT:C114812	NCIT:C115374	Recurrent Childhood Pineoblastoma
NCIT:C114828	NCIT:C133187	Head and Neck Mucosal Melanoma
NCIT:C114828	NCIT:C165536	Unresectable Mucosal Melanoma
NCIT:C114828	NCIT:C166405	Mucosal Nodular Melanoma
NCIT:C114828	NCIT:C169086	Metastatic Mucosal Melanoma
NCIT:C114828	NCIT:C170954	Recurrent Mucosal Melanoma
NCIT:C114828	NCIT:C178443	Genitourinary System Mucosal Melanoma
NCIT:C114828	NCIT:C180894	Refractory Mucosal Melanoma
NCIT:C114828	NCIT:C48622	Mucosal Lentiginous Melanoma
NCIT:C114828	NCIT:C7091	Digestive System Mucosal Melanoma
NCIT:C114830	NCIT:C128265	Vitamin D3 Deficiency
NCIT:C114830	NCIT:C131073	Vitamin D 1 Alpha-Hydroxylase Deficiency
NCIT:C114830	NCIT:C131074	Vitamin D 25-Hydroxylase Deficiency
NCIT:C114830	NCIT:C131448	Nutritional Vitamin D Deficiency Rickets
NCIT:C114831	NCIT:C132881	Metastatic Prostate Carcinoma in the Soft Tissue
NCIT:C114831	NCIT:C214802	Metastatic Malignant Neoplasm in the Skeletal Muscle
NCIT:C114831	NCIT:C215387	Metastatic Malignant Neoplasm in the Myocardium
NCIT:C114833	NCIT:C114812	Childhood Pineoblastoma
NCIT:C114833	NCIT:C114836	Recurrent Childhood Central Nervous System Embryonal Tumor
NCIT:C114833	NCIT:C115203	Childhood Embryonal Tumor with Multilayered Rosettes, C19MC-Altered
NCIT:C114833	NCIT:C198453	Childhood Central Nervous System Embryonal Tumor by Toronto Guidelines v2 Stage
NCIT:C114833	NCIT:C209363	Refractory Childhood Central Nervous System Embryonal Tumor
NCIT:C114833	NCIT:C3997	Childhood Medulloblastoma
NCIT:C114833	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified
NCIT:C114833	NCIT:C68634	Childhood Atypical Teratoid/Rhabdoid Tumor
NCIT:C114836	NCIT:C115374	Recurrent Childhood Pineoblastoma
NCIT:C114836	NCIT:C115381	Recurrent Childhood Supratentorial Embryonal Tumor, Not Otherwise Specified
NCIT:C114836	NCIT:C6774	Recurrent Childhood Medulloblastoma
NCIT:C114838	NCIT:C114839	Acute Cellular Allograft Nephropathy
NCIT:C114838	NCIT:C114841	Acute Humoral Allograft Nephropathy
NCIT:C114842	NCIT:C114844	Renal Allograft Thrombosis
NCIT:C114875	NCIT:C114876	Fetus Small for Gestational Age with Oligohydraminos
NCIT:C114875	NCIT:C114877	Fetus Small for Gestational Age with Abnormal Doppler
NCIT:C114875	NCIT:C114878	Fetus Small for Gestational Age with Abdominal Circumference Less than Tenth Percentile
NCIT:C114899	NCIT:C131846	K ATP Associated Transient Neonatal Diabetes Mellitus
NCIT:C114902	NCIT:C131848	K ATP Permanent Neonatal Diabetes
NCIT:C114940	NCIT:C3548	Malignant Cardiac Neoplasm
NCIT:C114940	NCIT:C4567	Malignant Pericardial Neoplasm
NCIT:C114940	NCIT:C4575	Malignant Great Vessel Neoplasm
NCIT:C114940	NCIT:C7390	Malignant Vascular Neoplasm
NCIT:C114949	NCIT:C5057	Secondary Cerebral Hodgkin Lymphoma
NCIT:C114950	NCIT:C212054	Secondary Diffuse Large B-Cell Lymphoma of the Central Nervous System
NCIT:C114956	NCIT:C115364	Recurrent Childhood Glioblastoma
NCIT:C114956	NCIT:C212994	Recurrent Childhood Astrocytoma
NCIT:C114963	NCIT:C115361	Recurrent Childhood Fibrillary Astrocytoma
NCIT:C114963	NCIT:C211965	Refractory Childhood Fibrillary Astrocytoma
NCIT:C114964	NCIT:C115362	Recurrent Childhood Gemistocytic Astrocytoma
NCIT:C114966	NCIT:C115363	Recurrent Childhood Giant Cell Glioblastoma
NCIT:C114967	NCIT:C114963	Childhood Fibrillary Astrocytoma
NCIT:C114967	NCIT:C114964	Childhood Gemistocytic Astrocytoma
NCIT:C114967	NCIT:C114972	Childhood Protoplasmic Astrocytoma
NCIT:C114967	NCIT:C115360	Recurrent Childhood Diffuse Astrocytoma
NCIT:C114967	NCIT:C188920	Childhood Diffuse Astrocytoma, MYBL1-Altered
NCIT:C114967	NCIT:C188921	Childhood Diffuse Astrocytoma, MYB-Altered
NCIT:C114967	NCIT:C8387	Childhood Cerebral Diffuse Astrocytoma
NCIT:C114968	NCIT:C114759	Childhood Brain Stem Gliosarcoma
NCIT:C114968	NCIT:C115365	Recurrent Childhood Gliosarcoma
NCIT:C114969	NCIT:C115366	Recurrent Childhood Gliomatosis Cerebri
NCIT:C114970	NCIT:C115373	Recurrent Childhood Pilomyxoid Astrocytoma
NCIT:C114970	NCIT:C211966	Refractory Childhood Pilomyxoid Astrocytoma
NCIT:C114971	NCIT:C115375	Recurrent Childhood Pleomorphic Xanthoastrocytoma
NCIT:C114972	NCIT:C115376	Recurrent Childhood Protoplasmic Astrocytoma
NCIT:C114973	NCIT:C115358	Recurrent Childhood Anaplastic Oligoastrocytoma
NCIT:C114973	NCIT:C211968	Refractory Childhood Anaplastic Oligoastrocytoma
NCIT:C114974	NCIT:C115370	Recurrent Childhood Oligoastrocytoma
NCIT:C114974	NCIT:C222246	Refractory Childhood Oligoastrocytoma
NCIT:C115033	NCIT:C112008	Masaoka-Koga Stage IIa
NCIT:C115033	NCIT:C112009	Masaoka-Koga Stage IIb
NCIT:C115034	NCIT:C112011	Masaoka-Koga Stage IVa
NCIT:C115034	NCIT:C112012	Masaoka-Koga Stage IVb
NCIT:C115057	NCIT:C6053	Stage I Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
NCIT:C115058	NCIT:C6054	Stage II Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
